College,Private,Apps,Top10perc,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Top10perc_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_encoded,Private_encoded,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Private_encoded_scaled,Accept_Rate_scaled
Saint Joseph College,Yes,292,20,712,12200,4600,650,950,87.0,11.2,32,8680,76.0,4.65034079575477,4.503953018570464,9.246266532583837,70.61684043951901,10.115893212874479,8.934814419422105,49659.49561114865,5.524891958048329,3.4965075614664802,1.8303501387033412,0.8253424657534246,Medium,1,1,-1.7064634802962666,-0.2637884142137955,0.48888785093970066,0.538546706109194,0.7526774067369608,-0.4854840926797661,0.6902976719925955,-0.7065095991630403,0.7990089285165864,0.08013667059832047,0.6125530498969481,0.5334002469618061
Saint Louis University,Yes,3294,44,1140,11690,4730,800,6800,84.0,4.6,19,18367,67.0,6.12011198939724,6.384759375706862,10.16831411359742,69.54751725126286,10.600467571293109,12.456708543210429,55644.33133643742,2.521418609905648,2.995732273553991,1.8348526090645965,0.8667273831208258,Medium,1,1,0.6536126906719799,1.0296888476949617,0.815777704404397,0.4237367718403794,1.5536080298286021,3.8112409725817784,1.0656043502924986,-2.828674303956084,-0.019012808716357025,1.6679355100154276,0.6125530498969481,0.8149126251585059
Saint Mary's College,Yes,888,26,27,12730,4514,500,1525,74.0,9.9,31,11165,98.0,5.357206657398768,5.088171214391668,3.8958537929413795,71.69742019579063,9.521846755027648,9.735407680503343,57206.70743459923,5.004898062218455,3.4657359027997265,1.8320705165805171,0.8265765765765766,Medium,1,1,-0.571417914460562,0.13799295441079093,-1.4079726500278762,0.6545652233846636,-0.2291946039516519,0.49124292155173377,1.1635803366973685,-1.0739217798372556,0.7487430981377603,0.6868289478523678,0.6125530498969481,0.541795031701849
Saint Mary's College of Minnesota,Yes,876,14,118,10800,3600,400,820,68.0,18.8,19,5081,78.0,5.348900718068022,3.7701053698334652,6.094808118449209,67.60553200350995,9.032160306951633,8.691556996448723,29754.174387837,8.190698810029838,2.995732273553991,1.825807494932486,0.9155251141552512,Medium,1,1,-0.5847551261141802,-0.7684736752694478,-0.628386138396189,0.2152318024408838,-1.0385747644227592,-0.7822591318670264,-0.5579571392876599,1.1770700285932776,-0.019012808716357025,-1.5218293455062655,0.6125530498969481,1.1468491418404205
Saint Mary-of-the-Woods College,Yes,150,23,768,10300,4130,500,1700,44.0,10.2,37,9678,75.0,4.198773824892461,4.810280968585637,9.391696548238961,66.46803894211435,9.521846755027648,9.923163850665636,15728.264539588916,5.1271455060426065,3.6375861597263857,1.8311227392102125,0.8666666666666667,Medium,1,1,-2.431564402220917,-0.053119072030679164,0.5404465746821491,0.09310267904364704,-0.2291946039516519,0.720306207993199,-1.4375163915219222,-0.9875453814266576,1.0294623131395182,0.3525946969075402,0.6125530498969481,0.8144996139821334
Saint Michael's College,Yes,1910,16,106,13030,5860,500,750,79.0,14.5,34,10190,84.0,5.811747969199109,4.037027549018027,5.923881041028945,72.29601526775436,9.521846755027648,8.545341066409259,46823.40870445627,6.74879429472491,3.5553480614894135,1.831473084253077,0.7225130890052356,Medium,1,1,0.15845903736761868,-0.5849046607537621,-0.6889842338107853,0.7188345309434646,-0.2291946039516519,-0.9606431574678065,0.5124477851823425,0.15826329539749684,0.8951255085680089,0.47614408376032097,0.6125530498969481,-0.16607541321359
Saint Olaf College,Yes,2248,38,105,14350,3750,550,550,82.0,10.0,31,12502,83.0,5.905224006704046,6.005729697666701,5.908860835743926,74.8273960039058,9.735330960613702,8.044569827624697,46823.40870445627,5.045805326006792,3.4657359027997265,1.8327701561440506,0.7442170818505338,Medium,1,1,0.30855761708274154,0.7690207208177242,-0.694309287317495,0.9906210769743672,0.12366360001576755,-1.5715860927236946,0.5124477851823425,-1.0450179270912505,0.7487430981377603,0.9335572542834675,0.6125530498969481,-0.01843847128128937
Saint Peter's College,Yes,1606,23,1154,9408,5520,500,450,78.0,12.1,22,7669,53.0,5.711070260822737,4.810280968585637,10.19279892401039,64.34512325044125,9.521846755027648,7.72664854135075,34148.77423378909,5.8711895619635985,3.1354942159291497,1.8294137507084893,0.8798256537982565,Medium,1,1,-0.0032035816267802675,-0.053119072030679164,0.8244582066396593,-0.13482823435653962,-0.2291946039516519,-1.9594513469023465,-0.28237352323745246,-0.4618260387652622,0.20928980457225407,-0.2500811103479073,0.6125530498969481,0.9040109141784601
Saint Vincent College,Yes,700,19,182,10850,3936,500,900,62.0,12.3,31,8534,88.0,5.210787634810409,4.394249799363181,6.804177867491144,67.71736326986401,9.521846755027648,8.845130755470747,20349.537205283363,5.946766112810337,3.4657359027997265,1.8302255563657417,0.85,Medium,1,1,-0.8065293710478013,-0.3392340437249904,-0.37689610893187386,0.22723878076167214,-0.2291946039516519,-0.5948985251698033,-1.1477182127095475,-0.4084259016153431,0.7487430981377603,0.03620263546184313,0.6125530498969481,0.7011280460678576
Saint Xavier University,Yes,785,15,726,10860,4624,600,794,87.0,13.7,15,8953,55.0,5.281640937434977,3.9068791807486942,9.283565390234328,67.73968887477044,9.932527964405688,8.638647661257844,65424.30531235642,6.463021636404172,2.772588722239781,1.8305746328187227,0.824203821656051,Medium,1,1,-0.6927571105204793,-0.6744109272506593,0.502111266263199,0.22963581213625453,0.4496014388117547,-0.8468087346405592,1.6789026453905742,-0.043655143285563025,-0.3835201634208818,0.15930465334087432,0.6125530498969481,0.5256548549648711
Salem-Teikyo University,Yes,489,23,45,10575,3952,400,620,46.0,13.0,9,8946,98.0,4.985153042828724,4.810280968585637,4.62148899442766,67.09803755841153,9.032160306951633,8.236635974558327,1562.4347830889171,6.207599060205051,2.302585092994046,1.8305690088469118,0.7852760736196319,Medium,1,1,-1.168840747257598,-0.053119072030679164,-1.1507160945452137,0.1607436883483082,-1.0385747644227592,-1.3372646172018097,-2.32584996579349,-0.22412911897517096,-1.1512760702749985,0.15732135635104066,0.6125530498969481,0.26085686514922973
Salem College,Yes,335,28,216,10475,6300,500,2000,68.0,11.2,46,9599,60.0,4.7407779892098,5.260422081682251,7.093041191201994,66.8702063749593,9.521846755027648,10.2068887785124,23848.004199077237,5.524891958048329,3.8501476017100584,1.8310661287371537,0.8477611940298507,Medium,1,1,-1.5612445059649593,0.2564541555541443,-0.27448654623298974,0.1362821565272364,-0.2291946039516519,1.066451766681205,-0.9283307329438812,-0.7065095991630403,1.3766836801623437,0.3326309800566427,0.6125530498969481,0.6858990294823579
Salisbury State University,No,4216,20,1027,5130,4690,600,1450,73.0,17.9,18,5125,56.0,6.255771851650044,4.503953018570464,9.960119001050908,51.7116405815737,9.932527964405688,9.648758384589993,30817.86634468314,7.900529412283347,2.9444389791664403,1.825891575369105,0.543168880455408,Low,0,0,0.8714476908710378,-0.2637884142137955,0.7419671210529585,-1.4912463226655415,0.4496014388117547,0.3855304303319002,-0.4912534379026085,0.9720449849419147,-0.10280094841912382,-1.4921783297372369,-1.6325116659989423,-1.386027460391916
Samford University,Yes,1680,34,402,8236,3700,569,1650,75.0,14.7,17,9533,61.0,5.737353882079775,5.727506810854239,8.182689677953912,61.344264238301506,9.812037815942764,9.87141710123418,30817.86634468314,6.819270625421226,2.8903717578961645,1.8310182800838435,0.8303571428571429,Medium,1,1,0.039001183634512195,0.5776799288914052,0.11182218825857136,-0.4570212155969449,0.2504488257850399,0.6571749645449183,-0.4912534379026085,0.20805976907672294,-0.1911203270674524,0.3157571241291543,0.6125530498969481,0.5675115553117477
San Diego State University,No,9402,20,5550,8384,5110,612,2400,87.0,19.5,7,7930,41.0,6.680206733913365,4.503953018570464,13.602998465846996,61.738082644424864,9.977716864781915,10.529278305892186,54108.59763306137,8.41266487040426,2.0794415416798357,1.8296730448264285,0.7466496490108487,Medium,1,0,1.5529814262512438,-0.2637884142137955,2.033462656595394,-0.4147381473745046,0.524292089495936,1.4597682930680167,0.9692990979140862,1.333904627868098,-1.515783424979524,-0.15864088609362925,-1.6325116659989423,-0.0018914340999885851
Santa Clara University,Yes,4019,40,128,13584,5928,630,1278,88.0,13.9,19,10872,100.0,6.229656215050266,6.136729256270157,6.225669564085343,73.37804678223942,10.044073557026874,9.43322357177751,52599.33115919693,6.535060186288381,2.995732273553991,1.8318996913051155,0.6914655386912167,Medium,1,1,0.829512665953278,0.8591123720558882,-0.5819923517098771,0.835008919022907,0.6339700077405097,0.12257708758583981,0.8746535950171559,0.007245147886748601,-0.019012808716357025,0.6265873133132989,0.6125530498969481,-0.3772699807534504
Sarah Lawrence College,Yes,1380,57,105,19300,6694,600,700,89.0,6.1,18,14779,83.0,5.621943561393571,7.089754989795816,5.908860835743926,83.1468427345811,9.932527964405688,8.432948842240108,54108.59763306137,3.303949099125616,2.9444389791664403,1.8337295420782875,0.5565217391304348,High,2,1,-0.146318238132283,1.51453184767177,-0.694309287317495,1.8838544256866507,0.4496014388117547,-1.09776212520345,0.9692990979140862,-2.2757615951837606,-0.10280094841912382,1.2718852721740328,0.6125530498969481,-1.2951973889443846
Savannah Coll. of Art and Design,Yes,1109,20,208,8325,5000,1200,1600,14.0,16.1,26,6874,55.0,5.491722699819546,4.503953018570464,7.028968540919819,61.581639228290065,11.584897661723284,9.818197568716489,62055.431121210495,7.302559689674737,3.295836866004329,1.8285322096251921,0.6203787195671776,Medium,1,1,-0.35541959601246137,-0.2637884142137955,-0.2972019675334946,-0.4315349946892218,3.1807271541080584,0.5922469197789686,1.467641878959388,0.5495374102901839,0.47121122188858366,-0.560957095452124,0.6125530498969481,-0.8608234292812997
Schreiner College,Yes,584,19,99,8955,5900,500,1488,51.0,11.8,23,8545,52.0,5.097561436590215,4.394249799363181,5.8159350827485845,63.21605525519139,9.521846755027648,9.693166193340767,14348.304194732818,5.756906952546101,3.1780538303479458,1.8302350569399217,0.7071917808219178,Medium,1,1,-0.9883416514249678,-0.3392340437249904,-0.7272538841097254,-0.25605278437406587,-0.2291946039516519,0.4397081364883677,-1.5240531582747878,-0.5425747226939668,0.2788113855351543,0.03955301857300391,0.6125530498969481,-0.27029545708802344
Scripps College,Yes,855,60,7,17238,7350,600,800,95.0,8.2,41,18372,73.0,5.334067296052583,7.235080368137712,2.1455831716585805,79.87481334024574,9.932527964405688,8.650998387185288,65424.30531235642,4.282771432691159,3.7376696182833684,1.8348539341428358,0.7391812865497076,High,2,1,-0.6085738034593229,1.6144757210802636,-2.028489116527091,1.5325467164599382,0.4496014388117547,-0.8317407990918487,1.6789026453905742,-1.5841549225823564,1.1929497028195202,1.6684027996412942,0.6125530498969481,-0.05269343181828984
Seattle Pacific University,Yes,1183,42,704,12669,4875,600,1250,83.0,16.8,20,10368,66.0,5.530413604384243,6.262942194174836,9.224655093033672,71.57457502903704,9.932527964405688,9.395616814032536,42760.679669250785,7.5380480626731705,3.044522437723423,1.8315885919114796,0.8588334742180896,Medium,1,1,-0.2932919109065563,0.9459121453121655,0.4812260334227036,0.6413757165310602,0.4496014388117547,0.07669669114387034,0.25767565625110594,0.7159264724323372,0.060686441260878146,0.516877927903643,0.6125530498969481,0.7612159354019669
Seattle University,Yes,2115,28,347,12825,4375,500,1500,85.0,12.2,16,10175,89.0,5.870366476540894,5.260422081682251,7.918525448103857,71.88796867194097,9.521846755027648,9.706971680718645,42760.679669250785,5.909038089917999,2.833213344056216,1.8314632082989182,0.7281323877068558,Medium,1,1,0.2525853496490704,0.2564541555541443,0.01816909685153841,0.6750238258559333,-0.2291946039516519,0.4565508868862346,0.25767565625110594,-0.43508339754859504,-0.28448920152158647,0.4726613226772955,0.6125530498969481,-0.12785129095070955
Seton Hall University,Yes,4576,16,1530,12000,6484,650,1000,81.0,14.4,15,10080,64.0,6.300278246047476,4.037027549018027,10.766856049622243,70.20106399479539,10.115893212874479,9.020229620808045,41456.75591363073,6.713414378219178,2.772588722239781,1.831400135026383,0.7790646853146853,Medium,1,1,0.942913563469059,-0.5849046607537621,1.0279763910974948,0.49390607097335004,0.7526774067369608,-0.38127720177114266,0.17590711389826053,0.1332649014169342,-0.3835201634208818,0.4504184957636033,0.6125530498969481,0.21860517528585827
Seton Hill College,Yes,936,24,210,11240,4180,350,2000,71.0,11.2,37,10065,71.0,5.38926710008475,4.90575996229404,7.045192219707021,68.57824145278222,8.745786153121648,10.2068887785124,26700.255016237883,5.524891958048329,3.6375861597263857,1.8313900922324495,0.8482905982905983,Medium,1,1,-0.5199370532617784,0.012544204192919739,-0.29145025136329783,0.3196686173908399,-1.5119094043589478,1.066451766681205,-0.7494672137091747,-0.7065095991630403,1.0294623131395182,0.4468768985352348,0.6125530498969481,0.6895001929484448
Shippensburg University of Penn.,No,5818,14,300,7844,3504,450,1700,80.0,18.8,13,6719,72.0,6.4291920233596,3.7701053698334652,7.660958564050375,60.27819639370136,9.28888019207096,9.923163850665636,40177.688977444705,8.190698810029838,2.6390573296152584,1.8283418191703549,0.5639394981093159,Low,0,0,1.1499160787312135,-0.7684736752694478,-0.07314506384833197,-0.5714816336528199,-0.6142542984789047,0.720306207993199,0.09569733284866454,1.1770700285932776,-0.601645107695158,-0.6280984021063717,-1.6325116659989423,-1.2447396109936282
Shorter College,Yes,540,23,111,7210,3600,500,2000,62.0,13.2,18,7356,58.0,5.048144643531532,4.810280968585637,5.9971187834622,58.477285741350364,9.521846755027648,10.2068887785124,21192.12243816821,6.281111475406707,2.9444389791664403,1.8290842524023612,0.8240740740740741,Low,0,1,-1.0676923668614537,-0.053119072030679164,-0.6630195489235102,-0.7648398586414817,-0.2291946039516519,1.066451766681205,-1.094880026424442,-0.17218743851993448,-0.10280094841912382,-0.3662788831444254,0.6125530498969481,0.5247722737567625
Siena College,Yes,2961,24,616,10800,5100,575,1090,71.0,14.1,42,8189,100.0,6.06076885566767,4.90575996229404,8.971083155122674,67.60553200350995,9.83579750891398,9.164468361252387,38923.295934475835,6.606696588429186,3.7612001156935624,1.8299176584383647,0.6524822695035462,Medium,1,1,0.5583228139676684,0.012544204192919739,0.3913281850542212,0.2152318024408838,0.2897201272175073,-0.20530535546750656,0.01703484187169807,0.0578612934555406,1.231387019584252,-0.07237775097556182,0.6125530498969481,-0.6424456417672791
Siena Heights College,Yes,464,10,287,9240,3880,475,1090,29.0,7.2,17,9431,47.0,4.951647650301886,3.13661398758166,7.583292703632015,63.930650927761214,9.408035387971328,9.164468361252387,10116.84712346825,3.8306259447197415,2.8903717578961645,1.8309433185190445,0.9030172413793104,Medium,1,1,-1.2226418278908087,-1.204141438433242,-0.10067963175366583,-0.17932884992884388,-0.41730816701513446,-0.20530535546750656,-1.7894061555299154,-1.9036274414904173,-0.1911203270674524,0.2893218839079174,0.6125530498969481,1.0617669129675793
Simmons College,Yes,1003,23,160,16160,6950,500,1200,74.0,8.9,33,14086,79.0,5.431184922541033,4.810280968585637,6.590090133991298,78.06090604417115,9.521846755027648,9.326478591460091,37693.39301184987,4.586569185775841,3.5263605246161616,1.8334630168038,0.7796610169491526,High,2,1,-0.4526277643426101,-0.053119072030679164,-0.45279577970094953,1.3377930819000552,-0.2291946039516519,-0.007652219826546156,-0.060091883356808096,-1.3695004894439946,0.8477740600370556,1.1778949762804045,0.6125530498969481,0.22266159842964445
Simpson College,Yes,1016,27,602,11250,4980,550,1400,66.0,15.8,36,7411,70.0,5.438969687161919,5.175483632487222,8.927763386530449,68.6000553102349,9.735330960613702,9.588655932737819,28713.47007719424,7.200420196580129,3.6109179126442243,1.8291437027158217,0.8582677165354331,Medium,1,1,-0.44012742581521186,0.19803987368047105,0.375970200174883,0.32201070401890103,0.12366360001576755,0.31220519615957604,-0.6232192944825511,0.47736869024981116,0.9858994490492295,-0.3453136948940068,0.6125530498969481,0.7573674852694278
Sioux Falls College,Yes,437,13,271,8990,3064,500,1700,73.0,14.8,7,7881,48.0,4.913213830182881,3.625856985682614,7.48322877279094,63.30461000607026,9.521846755027648,9.923163850665636,28713.47007719424,6.854368826497129,2.0794415416798357,1.8296253765612724,0.9153318077803204,Medium,1,1,-1.2843567012088435,-0.8676768730139961,-0.13615489828360278,-0.24654493376420988,-0.2291946039516519,0.720306207993199,-0.6232192944825511,0.23285911133526874,-1.515783424979524,-0.17545112803170976,0.6125530498969481,1.145534215031597
Skidmore College,Yes,4293,25,263,18710,5970,500,700,87.0,12.7,29,14837,81.0,6.265625495837222,4.998323204843082,7.431183691119998,82.23508470307361,9.521846755027648,8.432948842240108,52599.33115919693,6.096499940947927,3.4011973816621555,1.833750974238326,0.6354530631260191,High,2,1,0.8872701202015009,0.07620224590010687,-0.15460623362821735,1.7859617765642195,-0.2291946039516519,-1.09776212520345,0.8746535950171559,-0.3026284436876273,0.643318740239679,1.2794433361044744,0.6125530498969481,-0.7582833114086404
Smith College,Yes,2925,51,95,18820,6390,500,1050,85.0,10.3,44,21199,90.0,6.053928059768188,6.781106268224249,5.751122142095867,82.40649142765818,9.521846755027648,9.101778356451318,60412.08392299406,5.167582732162698,3.8066624897703196,1.8355242957983815,0.5463247863247863,High,2,1,0.5473382474836733,1.3022664532279355,-0.7502317576043804,1.804365188179075,-0.2291946039516519,-0.2817874146954495,1.3645882269351624,-0.9589736432806009,1.3056502891957145,1.9048062344810985,0.6125530498969481,-1.364560060595839
